Gênero,Faixa etária,Estado civil,Escolaridade,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
MASCULINO,40 a 44 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,5,5,1,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,VIÚVO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,ANALFABETO,28,15,0.5357,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,258,103,0.3992,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,721,294,0.4078,0,2,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,868,544,0.6267,1,9,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,224,100,0.4464,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,LÊ E ESCREVE,66,20,0.303,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,SUPERIOR COMPLETO,210,178,0.8476,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,CASADO,SUPERIOR INCOMPLETO,72,34,0.4722,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,ANALFABETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,12,6,0.5,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,42,24,0.5714,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,78,49,0.6282,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,13,4,0.3077,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,LÊ E ESCREVE,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,15,10,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,12,7,0.5833,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,10,7,0.7,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,ANALFABETO,118,19,0.161,0,7,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,387,66,0.1705,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1960,297,0.1515,0,6,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,636,263,0.4135,0,4,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,697,93,0.1334,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,LÊ E ESCREVE,335,47,0.1403,0,1,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,85,55,0.6471,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,43,13,0.3023,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,45 a 49 anos                  ,VIÚVO,SUPERIOR INCOMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,ANALFABETO,32,12,0.375,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,290,122,0.4207,0,2,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,956,366,0.3828,0,2,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,762,475,0.6234,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,198,81,0.4091,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,LÊ E ESCREVE,148,42,0.2838,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,SUPERIOR COMPLETO,165,122,0.7394,0,4,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,CASADO,SUPERIOR INCOMPLETO,78,44,0.5641,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,ANALFABETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,33,20,0.6061,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,70,39,0.5571,0,2,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,71,45,0.6338,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,16,10,0.625,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,LÊ E ESCREVE,7,4,0.5714,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,26,19,0.7308,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,9,7,0.7778,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,8,5,0.625,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,19,8,0.4211,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,14,9,0.6429,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,6,2,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,9,6,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,ANALFABETO,108,33,0.3056,0,4,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,323,78,0.2415,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1770,319,0.1802,0,5,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,359,167,0.4652,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,259,49,0.1892,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,LÊ E ESCREVE,294,63,0.2143,0,1,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,52,39,0.75,0,2,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,31,12,0.3871,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,10,7,0.7,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,50 a 54 anos                  ,VIÚVO,SUPERIOR COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,ANALFABETO,46,16,0.3478,0,3,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,332,148,0.4458,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,1072,391,0.3647,0,7,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,608,365,0.6003,0,5,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,161,60,0.3727,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,LÊ E ESCREVE,243,72,0.2963,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,SUPERIOR COMPLETO,147,103,0.7007,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,CASADO,SUPERIOR INCOMPLETO,37,24,0.6486,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,ANALFABETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,45,24,0.5333,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,91,52,0.5714,0,2,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,74,50,0.6757,0,2,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,20,16,0.8,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,LÊ E ESCREVE,12,4,0.3333,0,2,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,26,19,0.7308,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,5,4,0.8,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,NÃO INFORMADO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,4,3,0.75,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,10,4,0.4,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,32,11,0.3438,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,19,11,0.5789,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,4,0,0,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,ANALFABETO,107,31,0.2897,0,3,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,240,43,0.1792,0,3,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1044,212,0.2031,0,3,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,236,108,0.4576,0,3,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,149,34,0.2282,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,LÊ E ESCREVE,268,52,0.194,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,45,27,0.6,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,30,9,0.3,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,4,4,1,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,16,9,0.5625,0,1,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,14,11,0.7857,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,LÊ E ESCREVE,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,55 a 59 anos                  ,VIÚVO,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,ANALFABETO,46,21,0.4565,0,1,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,311,128,0.4116,0,3,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,1089,441,0.405,0,5,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,390,231,0.5923,0,5,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,117,50,0.4274,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,LÊ E ESCREVE,304,94,0.3092,1,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,SUPERIOR COMPLETO,108,70,0.6481,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,CASADO,SUPERIOR INCOMPLETO,38,16,0.4211,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,ANALFABETO,5,4,0.8,0,1,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,29,20,0.6897,0,3,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,90,64,0.7111,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,55,41,0.7455,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,10,9,0.9,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,LÊ E ESCREVE,20,12,0.6,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,16,12,0.75,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,9,7,0.7778,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,7,4,0.5714,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,30,11,0.3667,0,1,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,12,7,0.5833,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,9,3,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,7,2,0.2857,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,ANALFABETO,68,14,0.2059,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,125,41,0.328,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,504,149,0.2956,0,4,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,118,53,0.4492,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,46,19,0.413,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,LÊ E ESCREVE,162,36,0.2222,0,2,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,23,13,0.5652,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,14,5,0.3571,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,ANALFABETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,9,6,0.6667,0,1,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,21,13,0.619,0,1,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,17,14,0.8235,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,LÊ E ESCREVE,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,60 a 64 anos                  ,VIÚVO,SUPERIOR INCOMPLETO,4,2,0.5,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,ANALFABETO,90,41,0.4556,0,4,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,268,123,0.459,0,6,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,981,444,0.4526,0,14,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,229,148,0.6463,0,6,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,93,41,0.4409,0,3,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,LÊ E ESCREVE,340,111,0.3265,0,5,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,SUPERIOR COMPLETO,72,47,0.6528,0,2,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,CASADO,SUPERIOR INCOMPLETO,29,16,0.5517,0,2,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,ANALFABETO,6,4,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,23,16,0.6957,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,74,49,0.6622,0,2,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,26,20,0.7692,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,11,5,0.4545,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,LÊ E ESCREVE,22,17,0.7727,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,8,6,0.75,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,5,3,0.6,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,NÃO INFORMADO,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,13,5,0.3846,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,29,12,0.4138,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,8,3,0.375,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,10,5,0.5,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,2,1,0.5,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,ANALFABETO,54,20,0.3704,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,62,23,0.371,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,226,85,0.3761,0,3,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,44,24,0.5455,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,20,7,0.35,0,1,2022-07-11 22:32:34
